transaction_id,customer_id,transaction_date,transaction_time,merchant,transaction_amount,location,payment_method,account_age_days,fraud_flag
T002931,C0063,2026-02-23,23:55,Publix,226.47,Marietta GA,Credit Card,247,0
T002932,C0001,2026-03-12,17:50,Starbucks,338.5,Jonesboro GA,Credit Card,750,0
T002933,C0060,2026-02-02,15:12,Home Depot,89.01,Atlanta GA,Credit Card,1665,0
T002934,C0099,2026-01-21,09:25,Starbucks,482.18,Marietta GA,Debit Card,1228,0
T002935,C0005,2026-02-28,14:25,Best Buy,277.99,Miami FL,Debit Card,1394,0
T002936,C0061,2026-02-15,08:27,Walmart,342.71,Savannah GA,Debit Card,1299,0
T002937,C0089,2026-01-19,08:20,Target,350.01,Marietta GA,Debit Card,142,0
T002938,C0095,2026-02-19,08:00,Target,412.61,Savannah GA,Debit Card,1013,0
T002939,C0002,2026-03-25,22:49,Amazon,27.98,Marietta GA,Debit Card,558,0
T002940,C0021,2026-01-29,10:18,Shell,311.9,Marietta GA,Credit Card,1139,0
T002941,C0038,2026-02-08,09:47,Home Depot,16.67,Atlanta GA,Credit Card,900,0
T002942,C0077,2026-01-06,10:06,Target,429.79,Atlanta GA,Debit Card,784,0
T002943,C0010,2026-03-12,18:44,Best Buy,383.01,Savannah GA,Debit Card,625,0
T002944,C0052,2026-03-12,08:05,Amazon,120.17,Marietta GA,Debit Card,36,0
T002945,C0042,2026-02-23,14:49,Walmart,456.48,Atlanta GA,Debit Card,348,0
T002946,C0063,2026-01-16,16:30,Home Depot,428.48,Miami FL,Debit Card,535,0
T002947,C0071,2026-01-10,20:58,Publix,72.72,Jonesboro GA,Credit Card,1039,0
T002948,C0043,2026-03-14,21:32,Target,298.18,Marietta GA,Credit Card,231,0
T002949,C0044,2026-03-23,07:48,Publix,191.31,Jonesboro GA,Credit Card,1405,0
T002950,C0077,2026-01-03,10:18,PetSmart,368.5,Marietta GA,Credit Card,1641,0
T002951,C0038,2026-02-24,20:29,Best Buy,386.99,Charlotte NC,Debit Card,319,0
T002952,C0005,2026-02-28,12:03,Publix,55.36,Atlanta GA,Debit Card,1723,0
T002953,C0065,2026-02-03,21:34,PetSmart,195.22,Atlanta GA,Debit Card,1343,0
T002954,C0097,2026-03-04,16:19,Amazon,112.17,Savannah GA,Credit Card,497,0
T002955,C0068,2026-01-10,15:32,Walmart,151.77,Marietta GA,Debit Card,1763,0
T002956,C0042,2026-01-21,11:21,PetSmart,194.74,Charlotte NC,Credit Card,561,0
T002957,C0099,2026-02-27,11:35,Best Buy,490.73,Charlotte NC,Debit Card,1087,0
T002958,C0039,2026-01-18,06:28,Walmart,217.16,Savannah GA,Debit Card,1366,0
T002959,C0049,2026-01-27,16:13,Amazon,473.07,Marietta GA,Debit Card,1518,0
T002960,C0071,2026-02-15,10:13,Best Buy,347.36,Savannah GA,Debit Card,1859,0
T002961,C0068,2026-02-22,06:51,Best Buy,305.65,Charlotte NC,Debit Card,569,0
T002962,C0067,2026-03-30,16:49,Home Depot,92.3,Savannah GA,Credit Card,788,0
T002963,C0100,2026-01-04,22:53,Amazon,176.69,Jonesboro GA,Credit Card,1266,0
T002964,C0099,2026-01-11,16:38,Starbucks,290.97,Savannah GA,Credit Card,1778,0
T002965,C0058,2026-03-29,16:26,Best Buy,160.56,Jonesboro GA,Credit Card,952,0
T002966,C0008,2026-02-13,17:16,PetSmart,252.41,Miami FL,Debit Card,355,0
T002967,C0056,2026-03-09,14:09,Target,124.41,Miami FL,Credit Card,1760,0
T002968,C0024,2026-01-17,20:46,PetSmart,376.04,Marietta GA,Debit Card,452,0
T002969,C0024,2026-03-24,10:30,Walmart,91.84,Charlotte NC,Credit Card,241,0
T002970,C0014,2026-03-04,19:38,Target,327.37,Savannah GA,Debit Card,277,0
T002971,C0063,2026-02-07,11:39,Target,33.32,Savannah GA,Credit Card,1838,0
T002972,C0070,2026-03-12,18:36,Publix,137.76,Atlanta GA,Debit Card,1163,0
T002973,C0030,2026-02-24,06:13,Walmart,470.3,Jonesboro GA,Credit Card,1227,0
T002974,C0023,2026-03-14,23:00,Starbucks,374.7,Atlanta GA,Credit Card,225,0
T002975,C0035,2026-01-10,07:27,Starbucks,137.98,Charlotte NC,Debit Card,1148,0
T002976,C0004,2026-01-03,12:51,Target,442.35,Savannah GA,Debit Card,194,0
T002977,C0052,2026-03-29,06:02,Amazon,444.65,Savannah GA,Credit Card,626,0
T002978,C0075,2026-02-28,11:16,Amazon,209.57,Marietta GA,Credit Card,1907,0
T002979,C0036,2026-02-26,11:36,Best Buy,427.14,Miami FL,Credit Card,600,0
T002980,C0057,2026-03-14,07:47,Best Buy,272.27,Marietta GA,Credit Card,844,0
T002981,C0097,2026-02-14,23:20,Publix,82.36,Jonesboro GA,Credit Card,252,0
T002982,C0090,2026-03-31,11:48,CVS,67.97,Marietta GA,Credit Card,1040,0
T002983,C0024,2026-01-16,18:14,Home Depot,447.93,Atlanta GA,Credit Card,742,0
T002984,C0084,2026-02-25,19:28,Walmart,34.45,Jonesboro GA,Debit Card,839,0
T002985,C0083,2026-03-12,15:22,Publix,432.19,Marietta GA,Debit Card,450,0
T002986,C0076,2026-01-01,22:54,PetSmart,16.58,Jonesboro GA,Debit Card,1148,0
T002987,C0056,2026-02-16,19:54,Shell,375.35,Atlanta GA,Debit Card,1813,0
T002988,C0003,2026-01-14,11:38,Starbucks,334.23,Atlanta GA,Credit Card,125,0
T002989,C0022,2026-02-08,13:39,Starbucks,389.43,Atlanta GA,Debit Card,96,0
T002990,C0036,2026-01-23,11:22,Shell,294.47,Miami FL,Credit Card,1990,0
T002991,C0025,2026-01-22,13:22,Amazon,8.25,Marietta GA,Credit Card,167,0
T002992,C0006,2026-01-08,09:39,Starbucks,175.31,Jonesboro GA,Debit Card,1841,0
T002993,C0094,2026-03-29,07:14,Amazon,167.64,Jonesboro GA,Debit Card,1781,0
T002994,C0052,2026-01-27,12:48,CVS,349.1,Miami FL,Debit Card,1618,0
T002995,C0032,2026-02-20,11:37,Amazon,425.65,Marietta GA,Debit Card,903,0
T002996,C0017,2026-03-10,13:07,Walmart,176.68,Miami FL,Credit Card,288,0
T002997,C0035,2026-01-08,20:49,Shell,440.45,Atlanta GA,Credit Card,712,0
T002998,C0097,2026-03-20,10:03,CVS,454.3,Savannah GA,Debit Card,271,0
T002999,C0019,2026-03-03,20:19,Amazon,103.05,Savannah GA,Debit Card,1234,0
T003000,C0048,2026-02-19,11:38,Shell,453.68,Marietta GA,Credit Card,1616,0
T003001,C0035,2026-02-13,09:37,Target,451.34,Miami FL,Credit Card,301,0
T003002,C0024,2026-01-13,21:23,Best Buy,352.98,Savannah GA,Credit Card,505,0
T003003,C0093,2026-02-05,21:20,Best Buy,428.21,Marietta GA,Debit Card,339,0
T003004,C0086,2026-01-14,10:44,Home Depot,129.68,Charlotte NC,Debit Card,82,0
T003005,C0080,2026-01-30,06:00,Best Buy,405.28,Atlanta GA,Debit Card,1199,0
T003006,C0076,2026-01-18,14:03,Starbucks,161.13,Charlotte NC,Debit Card,421,0
T003007,C0022,2026-02-12,17:00,Target,347.09,Atlanta GA,Debit Card,680,0
T003008,C0013,2026-03-23,09:19,Shell,54.68,Marietta GA,Credit Card,516,0
T003009,C0086,2026-03-17,20:40,Walmart,245.13,Miami FL,Debit Card,316,0
T003010,C0034,2026-02-02,10:09,PetSmart,190.31,Miami FL,Credit Card,221,0
T003011,C0065,2026-03-28,16:44,Home Depot,316.0,Marietta GA,Debit Card,1938,0
T003012,C0070,2026-01-01,15:49,Target,369.3,Miami FL,Credit Card,1141,0
T003013,C0062,2026-02-18,12:13,PetSmart,248.89,Atlanta GA,Debit Card,1833,0
T003014,C0031,2026-02-15,07:10,Starbucks,180.37,Miami FL,Debit Card,726,0
T003015,C0060,2026-02-05,07:56,Home Depot,480.22,Charlotte NC,Debit Card,1094,0
T003016,C0043,2026-03-11,11:49,Home Depot,415.62,Jonesboro GA,Credit Card,686,0
T003017,C0090,2026-01-23,06:47,Best Buy,71.81,Charlotte NC,Debit Card,1070,0
T003018,C0035,2026-01-22,17:19,Best Buy,330.94,Savannah GA,Credit Card,1922,0
T003019,C0028,2026-03-16,18:10,Publix,44.68,Charlotte NC,Debit Card,1167,0
T003020,C0021,2026-01-14,23:11,Starbucks,9.27,Marietta GA,Debit Card,752,0
T003021,C0094,2026-03-12,19:12,Best Buy,226.37,Marietta GA,Debit Card,1236,0
T003022,C0098,2026-01-22,11:15,Shell,49.87,Marietta GA,Credit Card,1918,0
T003023,C0036,2026-01-02,19:25,Target,299.04,Jonesboro GA,Credit Card,378,0
T003024,C0089,2026-01-01,14:58,PetSmart,207.91,Atlanta GA,Credit Card,1731,0
T003025,C0044,2026-01-24,08:30,Walmart,218.0,Miami FL,Debit Card,1742,0
T003026,C0037,2026-01-07,08:36,Walmart,309.19,Atlanta GA,Credit Card,479,0
T003027,C0032,2026-02-08,20:05,Publix,71.56,Marietta GA,Credit Card,207,0
T003028,C0076,2026-02-23,06:59,Amazon,348.94,Savannah GA,Credit Card,1113,0
T003029,C0019,2026-02-05,18:07,PetSmart,163.58,Savannah GA,Credit Card,1921,0
T003030,C0088,2026-01-17,18:18,Best Buy,487.93,Atlanta GA,Debit Card,477,0
T003031,C0091,2026-03-15,16:14,Home Depot,10.11,Charlotte NC,Debit Card,978,0
T003032,C0023,2026-02-24,10:54,Amazon,49.62,Jonesboro GA,Debit Card,486,0
T003033,C0087,2026-01-15,06:41,Target,394.32,Marietta GA,Credit Card,1948,0
T003034,C0080,2026-02-08,10:12,Shell,482.67,Jonesboro GA,Credit Card,1495,0
T003035,C0013,2026-02-06,09:58,Best Buy,450.46,Jonesboro GA,Debit Card,1563,0
T003036,C0026,2026-02-19,22:23,PetSmart,237.58,Marietta GA,Debit Card,1006,0
T003037,C0054,2026-03-19,15:11,Walmart,396.07,Savannah GA,Credit Card,1307,0
T003038,C0006,2026-02-13,09:32,Shell,239.32,Savannah GA,Credit Card,1157,0
T003039,C0057,2026-03-14,12:11,Walmart,311.76,Atlanta GA,Debit Card,643,0
T003040,C0090,2026-01-29,20:19,Starbucks,147.08,Atlanta GA,Credit Card,576,0
T003041,C0099,2026-02-04,17:27,Shell,88.27,Atlanta GA,Debit Card,1629,0
T003042,C0043,2026-02-27,06:10,Amazon,288.44,Miami FL,Debit Card,765,0
T003043,C0038,2026-01-18,19:35,Home Depot,192.36,Jonesboro GA,Credit Card,1192,0
T003044,C0006,2026-03-08,19:46,Shell,90.61,Charlotte NC,Debit Card,1476,0
T003045,C0035,2026-01-01,16:14,Target,489.73,Charlotte NC,Credit Card,1055,0
T003046,C0044,2026-02-20,14:15,Publix,91.32,Savannah GA,Debit Card,687,0
T003047,C0100,2026-01-05,13:30,CVS,418.44,Miami FL,Credit Card,1122,0
T003048,C0010,2026-03-04,19:47,Shell,29.71,Charlotte NC,Debit Card,222,0
T003049,C0038,2026-02-28,07:25,Amazon,141.52,Savannah GA,Debit Card,1520,0
T003050,C0049,2026-02-14,19:16,Target,422.4,Miami FL,Debit Card,1865,0
T003051,C0054,2026-02-21,23:59,PetSmart,378.73,Marietta GA,Debit Card,1687,0
T003052,C0009,2026-01-12,22:23,Publix,441.72,Charlotte NC,Debit Card,1702,0
T003053,C0067,2026-01-20,20:30,CVS,469.5,Miami FL,Credit Card,1923,0
T003054,C0090,2026-03-08,15:21,Starbucks,10.49,Miami FL,Credit Card,113,0
T003055,C0090,2026-01-31,17:26,PetSmart,15.11,Charlotte NC,Debit Card,1571,0
T003056,C0055,2026-02-01,20:17,Walmart,117.81,Jonesboro GA,Credit Card,1903,0
T003057,C0055,2026-02-20,21:41,CVS,109.58,Miami FL,Credit Card,931,0
T003058,C0086,2026-01-16,23:59,Amazon,238.15,Atlanta GA,Debit Card,307,0
T003059,C0024,2026-03-02,14:49,Starbucks,444.49,Savannah GA,Debit Card,196,0
T003060,C0079,2026-03-06,19:21,Walmart,256.5,Miami FL,Debit Card,476,0
T003061,C0065,2026-01-27,19:13,Publix,196.67,Charlotte NC,Credit Card,653,0
T003062,C0088,2026-01-04,16:51,Starbucks,493.77,Charlotte NC,Debit Card,1335,0
T003063,C0042,2026-01-18,09:44,Walmart,287.65,Charlotte NC,Debit Card,962,0
T003064,C0008,2026-01-10,23:55,Shell,383.67,Charlotte NC,Debit Card,852,0
T003065,C0088,2026-01-24,07:48,PetSmart,198.42,Atlanta GA,Debit Card,172,0
T003066,C0052,2026-03-16,11:49,Starbucks,239.91,Miami FL,Credit Card,1744,0
T003067,C0066,2026-03-13,10:26,CVS,247.82,Atlanta GA,Credit Card,1468,0
T003068,C0042,2026-01-01,23:27,Amazon,49.77,Marietta GA,Debit Card,1714,0
T003069,C0040,2026-02-07,11:01,CVS,205.59,Jonesboro GA,Credit Card,452,0
T003070,C0092,2026-01-12,13:20,CVS,486.38,Miami FL,Credit Card,649,0
T003071,C0088,2026-02-15,19:28,CVS,60.91,Charlotte NC,Credit Card,84,0
T003072,C0049,2026-03-10,20:12,CVS,310.38,Marietta GA,Credit Card,34,0
T003073,C0048,2026-02-04,13:35,Shell,479.5,Miami FL,Credit Card,1898,0
T003074,C0066,2026-03-31,10:50,Shell,406.8,Charlotte NC,Credit Card,1814,0
T003075,C0089,2026-03-06,06:24,Target,210.07,Savannah GA,Credit Card,1328,0
T003076,C0049,2026-02-13,22:37,Shell,340.51,Charlotte NC,Credit Card,1798,0
T003077,C0097,2026-02-02,10:57,Walmart,326.99,Atlanta GA,Debit Card,1770,0
T003078,C0084,2026-02-27,07:07,Home Depot,5.73,Atlanta GA,Debit Card,1004,0
T003079,C0007,2026-01-06,20:56,CVS,317.25,Marietta GA,Debit Card,128,0
T003080,C0027,2026-01-09,20:10,Walmart,261.2,Miami FL,Credit Card,853,0
T003081,C0020,2026-03-25,15:53,Home Depot,277.38,Marietta GA,Debit Card,642,0
T003082,C0068,2026-03-08,22:42,Publix,231.53,Atlanta GA,Credit Card,1216,0
T003083,C0044,2026-01-12,08:26,CVS,317.52,Marietta GA,Debit Card,1135,0
T003084,C0001,2026-02-19,09:10,Best Buy,361.02,Miami FL,Credit Card,1668,0
T003085,C0061,2026-01-05,22:08,Best Buy,12.7,Savannah GA,Credit Card,1751,0
T003086,C0003,2026-03-23,11:59,Amazon,230.86,Miami FL,Credit Card,892,0
T003087,C0025,2026-03-18,18:40,Shell,113.08,Jonesboro GA,Debit Card,1363,0
T003088,C0024,2026-01-11,11:00,Shell,450.5,Jonesboro GA,Debit Card,1536,0
T003089,C0096,2026-03-26,17:13,Shell,152.64,Charlotte NC,Credit Card,865,0
T003090,C0077,2026-01-20,13:29,Walmart,469.7,Miami FL,Credit Card,775,0
T003091,C0032,2026-02-21,07:15,Walmart,287.09,Marietta GA,Debit Card,1279,0
T003092,C0049,2026-02-07,13:24,PetSmart,459.55,Atlanta GA,Credit Card,681,0
T003093,C0018,2026-03-31,19:16,Shell,180.66,Atlanta GA,Debit Card,1056,0
T003094,C0097,2026-02-05,06:15,Target,395.94,Charlotte NC,Debit Card,1819,0
T003095,C0052,2026-03-14,20:31,Shell,63.83,Miami FL,Credit Card,539,0
T003096,C0067,2026-01-26,10:14,Publix,208.5,Jonesboro GA,Debit Card,906,0
T003097,C0005,2026-03-21,22:26,Best Buy,304.14,Savannah GA,Debit Card,611,0
T003098,C0075,2026-03-14,21:58,Target,292.83,Marietta GA,Debit Card,1781,0
T003099,C0086,2026-01-24,22:24,Starbucks,475.9,Marietta GA,Credit Card,407,0
T003100,C0022,2026-02-23,18:04,Best Buy,10.48,Miami FL,Credit Card,959,0
T003101,C0073,2026-02-14,18:39,CVS,98.63,Savannah GA,Credit Card,1238,0
T003102,C0077,2026-03-12,21:55,Starbucks,111.59,Miami FL,Credit Card,848,0
T003103,C0072,2026-01-24,17:58,Home Depot,228.22,Savannah GA,Debit Card,1629,0
T003104,C0056,2026-03-09,11:03,Walmart,127.29,Jonesboro GA,Credit Card,1101,0
T003105,C0033,2026-03-19,22:47,CVS,167.05,Marietta GA,Credit Card,418,0
T003106,C0098,2026-02-21,06:01,CVS,495.57,Atlanta GA,Credit Card,39,0
T003107,C0009,2026-03-26,20:59,Shell,327.92,Jonesboro GA,Credit Card,846,0
T003108,C0019,2026-02-09,13:54,CVS,478.51,Charlotte NC,Credit Card,99,0
T003109,C0037,2026-01-03,12:33,CVS,153.76,Atlanta GA,Credit Card,1692,0
T003110,C0074,2026-03-11,21:08,PetSmart,451.06,Jonesboro GA,Credit Card,97,0
T003111,C0076,2026-03-27,18:19,CVS,323.99,Miami FL,Debit Card,357,0
T003112,C0096,2026-03-25,10:03,Starbucks,168.11,Jonesboro GA,Credit Card,1092,0
T003113,C0024,2026-03-04,19:27,Amazon,20.34,Jonesboro GA,Credit Card,1276,0
T003114,C0014,2026-03-14,23:58,CVS,66.93,Jonesboro GA,Debit Card,1702,0
T003115,C0005,2026-01-11,21:42,Publix,440.28,Savannah GA,Credit Card,776,0
T003116,C0032,2026-03-09,19:36,Walmart,207.47,Savannah GA,Debit Card,712,0
T003117,C0062,2026-01-01,15:15,Starbucks,425.54,Charlotte NC,Debit Card,1658,0
T003118,C0040,2026-02-10,13:04,PetSmart,356.86,Jonesboro GA,Credit Card,1374,0
T003119,C0025,2026-01-13,06:03,PetSmart,425.96,Charlotte NC,Debit Card,1046,0
T003120,C0063,2026-02-14,07:14,PetSmart,41.27,Marietta GA,Credit Card,888,0
T003121,C0012,2026-01-19,16:53,CVS,483.17,Charlotte NC,Credit Card,1303,0
T003122,C0096,2026-03-08,21:12,CVS,297.44,Miami FL,Credit Card,460,0
T003123,C0059,2026-02-07,15:17,Walmart,367.22,Marietta GA,Debit Card,1763,0
T003124,C0058,2026-03-05,19:01,Shell,390.97,Miami FL,Credit Card,939,0
T003125,C0096,2026-02-10,08:59,Home Depot,388.36,Savannah GA,Credit Card,1842,0
T003126,C0001,2026-03-19,08:50,PetSmart,42.73,Savannah GA,Debit Card,995,0
T003127,C0081,2026-03-30,13:42,Walmart,49.47,Charlotte NC,Debit Card,370,0
T003128,C0069,2026-02-19,12:16,CVS,137.65,Jonesboro GA,Credit Card,105,0
T003129,C0078,2026-02-14,17:34,Target,256.9,Miami FL,Debit Card,1549,0
T003130,C0011,2026-03-21,18:42,Target,133.98,Jonesboro GA,Debit Card,779,0
T003131,C0032,2026-01-07,21:52,CVS,461.3,Charlotte NC,Credit Card,998,0
T003132,C0001,2026-01-02,15:20,Walmart,295.98,Jonesboro GA,Credit Card,1858,0
T003133,C0040,2026-02-01,23:09,Target,492.43,Miami FL,Debit Card,394,0
T003134,C0011,2026-02-20,11:49,Home Depot,296.34,Atlanta GA,Credit Card,1954,0
T003135,C0095,2026-03-11,23:25,Walmart,458.09,Marietta GA,Debit Card,1431,0
T003136,C0036,2026-01-02,10:25,Walmart,269.42,Charlotte NC,Debit Card,688,0
T003137,C0021,2026-02-18,15:44,CVS,49.82,Charlotte NC,Debit Card,925,0
T003138,C0091,2026-02-13,19:08,CVS,362.58,Marietta GA,Credit Card,439,0
T003139,C0008,2026-01-03,22:58,Amazon,153.49,Miami FL,Debit Card,1068,0
T003140,C0007,2026-03-19,23:30,Best Buy,255.27,Savannah GA,Credit Card,117,0
T003141,C0077,2026-03-20,08:34,Starbucks,301.75,Atlanta GA,Credit Card,1748,0
T003142,C0093,2026-03-29,10:51,Shell,50.48,Marietta GA,Credit Card,828,0
T003143,C0049,2026-03-12,16:35,Target,270.87,Atlanta GA,Debit Card,126,0
T003144,C0044,2026-01-16,09:38,Starbucks,97.3,Savannah GA,Credit Card,1373,0
T003145,C0052,2026-03-28,11:09,Walmart,400.37,Jonesboro GA,Debit Card,67,0
T003146,C0041,2026-03-02,21:17,Amazon,340.67,Miami FL,Debit Card,774,0
T003147,C0092,2026-01-08,23:43,Shell,364.57,Jonesboro GA,Debit Card,1856,0
T003148,C0087,2026-01-09,15:24,Starbucks,44.56,Charlotte NC,Credit Card,1557,0
T003149,C0010,2026-03-15,14:26,CVS,365.95,Miami FL,Debit Card,1824,0
T003150,C0063,2026-01-24,13:20,Best Buy,437.03,Savannah GA,Credit Card,1469,0
T003151,C0098,2026-01-02,10:47,CVS,184.83,Savannah GA,Credit Card,817,0
T003152,C0010,2026-03-04,23:58,Home Depot,69.22,Jonesboro GA,Credit Card,948,0
T003153,C0001,2026-01-07,18:15,Amazon,28.97,Savannah GA,Debit Card,115,0
T003154,C0051,2026-02-17,07:08,Best Buy,415.47,Marietta GA,Debit Card,1526,0
T003155,C0068,2026-01-02,23:37,Target,136.66,Charlotte NC,Debit Card,277,0
T003156,C0002,2026-01-22,07:51,Amazon,298.22,Miami FL,Credit Card,1547,0
T003157,C0031,2026-03-19,14:21,Walmart,71.95,Marietta GA,Debit Card,353,0
T003158,C0089,2026-03-31,17:14,Amazon,286.37,Savannah GA,Debit Card,1786,0
T003159,C0015,2026-01-06,07:39,CVS,484.74,Charlotte NC,Credit Card,1497,0
T003160,C0069,2026-03-01,17:58,Best Buy,432.2,Atlanta GA,Credit Card,1698,0
T003161,C0064,2026-02-04,10:02,Shell,132.61,Charlotte NC,Debit Card,683,0
T003162,C0037,2026-02-12,13:32,Home Depot,348.28,Miami FL,Debit Card,215,0
T003163,C0016,2026-03-18,18:22,Home Depot,360.59,Atlanta GA,Credit Card,1318,0
T003164,C0045,2026-02-06,16:25,Home Depot,443.73,Marietta GA,Debit Card,861,0
T003165,C0021,2026-03-05,21:03,Starbucks,78.96,Miami FL,Debit Card,674,0
T003166,C0090,2026-02-22,09:51,Best Buy,121.19,Savannah GA,Credit Card,890,0
T003167,C0018,2026-01-02,15:28,Shell,20.09,Miami FL,Debit Card,1798,0
T003168,C0082,2026-01-26,17:51,Starbucks,12.94,Savannah GA,Debit Card,158,0
T003169,C0047,2026-01-26,06:04,Home Depot,40.15,Jonesboro GA,Credit Card,933,0
T003170,C0030,2026-02-10,19:03,Target,405.44,Savannah GA,Debit Card,740,0
T003171,C0068,2026-01-23,14:19,PetSmart,189.84,Miami FL,Credit Card,183,0
T003172,C0027,2026-03-14,14:03,Amazon,157.26,Miami FL,Debit Card,1483,0
T003173,C0049,2026-03-29,16:44,Shell,110.83,Charlotte NC,Debit Card,1953,0
T003174,C0060,2026-01-16,08:48,CVS,362.73,Atlanta GA,Debit Card,1346,0
T003175,C0068,2026-02-08,18:37,CVS,220.19,Miami FL,Debit Card,469,0
T003176,C0055,2026-01-25,16:45,Publix,279.1,Savannah GA,Credit Card,1273,0
T003177,C0064,2026-01-01,17:43,Shell,201.01,Charlotte NC,Debit Card,989,0
T003178,C0007,2026-01-12,23:16,Starbucks,424.54,Marietta GA,Debit Card,530,0
T003179,C0001,2026-03-19,17:27,Target,86.15,Miami FL,Credit Card,1031,0
T003180,C0031,2026-03-19,21:13,Amazon,346.65,Marietta GA,Credit Card,1640,0
T003181,C0088,2026-01-06,11:55,Starbucks,148.1,Marietta GA,Debit Card,1178,0
T003182,C0018,2026-02-28,18:39,Publix,408.66,Marietta GA,Credit Card,1790,0
T003183,C0076,2026-01-31,11:14,Starbucks,222.45,Jonesboro GA,Credit Card,1506,0
T003184,C0069,2026-01-31,11:01,Publix,28.13,Charlotte NC,Credit Card,1208,0
T003185,C0013,2026-03-20,12:14,Shell,37.3,Charlotte NC,Credit Card,1588,0
T003186,C0023,2026-02-08,21:42,Home Depot,73.46,Jonesboro GA,Debit Card,174,0
T003187,C0078,2026-01-02,21:21,CVS,445.28,Miami FL,Credit Card,1709,0
T003188,C0042,2026-01-17,18:03,Target,346.57,Jonesboro GA,Debit Card,1903,0
T003189,C0057,2026-01-29,09:01,Publix,104.86,Savannah GA,Credit Card,37,0
T003190,C0092,2026-01-20,11:49,Best Buy,110.65,Jonesboro GA,Credit Card,1583,0
T003191,C0056,2026-03-01,12:13,Starbucks,227.45,Marietta GA,Debit Card,1953,0
T003192,C0010,2026-02-21,15:46,Best Buy,477.7,Charlotte NC,Credit Card,1009,0
T003193,C0004,2026-01-07,13:24,PetSmart,281.46,Atlanta GA,Credit Card,1663,0
T003194,C0005,2026-03-06,15:08,Publix,88.89,Miami FL,Debit Card,1320,0
T003195,C0037,2026-02-08,07:08,Target,321.96,Charlotte NC,Credit Card,1868,0
T003196,C0064,2026-02-16,22:10,Shell,239.26,Atlanta GA,Debit Card,906,0
T003197,C0059,2026-01-01,19:53,Best Buy,286.74,Marietta GA,Debit Card,357,0
T003198,C0002,2026-03-07,17:40,Walmart,99.5,Marietta GA,Debit Card,1764,0
T003199,C0052,2026-02-27,14:20,Shell,144.95,Savannah GA,Credit Card,1248,0
T003200,C0063,2026-01-28,21:47,CVS,263.75,Marietta GA,Credit Card,1206,0
T003201,C0070,2026-03-06,19:02,Shell,132.56,Miami FL,Credit Card,1236,0
T003202,C0095,2026-02-06,12:09,CVS,12.03,Jonesboro GA,Debit Card,1716,0
T003203,C0054,2026-01-29,14:57,Best Buy,68.14,Jonesboro GA,Credit Card,810,0
T003204,C0013,2026-03-16,23:51,Starbucks,360.71,Atlanta GA,Credit Card,1363,0
T003205,C0010,2026-02-13,13:16,Target,283.38,Jonesboro GA,Debit Card,63,0
T003206,C0001,2026-03-31,11:08,Target,221.28,Marietta GA,Debit Card,1892,0
T003207,C0025,2026-02-08,11:52,CVS,469.83,Miami FL,Debit Card,1851,0
T003208,C0082,2026-03-06,21:04,Starbucks,358.99,Jonesboro GA,Debit Card,1765,0
T003209,C0066,2026-01-17,12:28,Home Depot,454.95,Miami FL,Credit Card,1106,0
T003210,C0083,2026-03-26,23:54,Home Depot,33.62,Charlotte NC,Debit Card,624,0
T003211,C0009,2026-01-10,12:44,Best Buy,195.29,Miami FL,Credit Card,1511,0
T003212,C0033,2026-03-01,23:55,CVS,203.4,Charlotte NC,Debit Card,585,0
T003213,C0051,2026-03-29,20:39,Walmart,260.08,Charlotte NC,Debit Card,581,0
T003214,C0073,2026-03-21,20:09,Best Buy,485.68,Marietta GA,Credit Card,442,0
T003215,C0051,2026-01-19,19:05,Target,289.1,Atlanta GA,Credit Card,816,0
T003216,C0052,2026-02-15,16:46,Starbucks,212.25,Atlanta GA,Credit Card,950,0
T003217,C0088,2026-03-27,22:25,Home Depot,168.62,Savannah GA,Debit Card,690,0
T003218,C0042,2026-01-23,14:30,Publix,54.44,Savannah GA,Debit Card,912,0
T003219,C0036,2026-02-27,16:33,Walmart,196.28,Atlanta GA,Credit Card,1641,0
T003220,C0054,2026-02-15,08:26,Home Depot,343.23,Marietta GA,Debit Card,813,0
T003221,C0046,2026-02-02,15:16,Shell,81.18,Jonesboro GA,Credit Card,170,0
T003222,C0099,2026-01-01,10:51,Home Depot,466.81,Miami FL,Debit Card,1766,0
T003223,C0026,2026-02-24,06:32,Amazon,456.51,Miami FL,Debit Card,1618,0
T003224,C0030,2026-02-27,06:15,Publix,366.44,Savannah GA,Credit Card,866,0
T003225,C0025,2026-02-04,10:58,Walmart,405.9,Miami FL,Debit Card,464,0
T003226,C0066,2026-03-30,16:46,Best Buy,27.38,Atlanta GA,Credit Card,129,0
T003227,C0070,2026-03-19,14:47,CVS,20.05,Charlotte NC,Credit Card,171,0
